38.8001,44.9188,38.0256,45.2092,23.9025,34.7,27.0787,36.561,23.7449,32.0606,37.1869,23.2436,7.97994,13.5611,20.6461,25.9689,40.7426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33097,4.1067,4.55729,6.61341,6.6317,6.10955,4.62854,4.75388,4.34691,5.12706,0,2.82885,0,0,4.19601,0,31.8881,47.0275,52.9816,67.1956,39.1116,43.833,75.5164,60.5373,68.0113,70.5704,32.835,34.8576,25.9433,26.2739,59.6541,72.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.7831,14.524,17.2421,16.8449,13.2019,18.4531,16.2818,14.8399,0,0,0,0,0,13.9691,14.8823,12.5533,13.4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5318,12.642,13.6575,11.496,12.0178,12.4157,14.9133,0,0,0,16.032,0,0,0,9.61146,6.85872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12891,0,0,0,0,0,3.63002,34.8696,9.67093,8.16042,11.4992,15.6746,12.9958,17.2412,19.5711,10.5211,12.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7253,8.37484,39.6842,22.0619,11.8274,9.06727,49.8247,32.4938,38.5178,20.7227,12.2854,40.3358,43.3732,47.7764,51.0973,22.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.3565,49.4628,35.4476,46.7502,40.9386,41.872,33.8545,36.105,22.7743,32.8162,34.8341,28.1815,19.1204,25.4161,23.4574,32.5823,39.5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0615,11.8616,13.5836,14.4252,16.698,12.7074,18.8521,16.3309,16.8181,15.0706,9.4608,0,0,0,10.5802,0,32.5659,26.0226,31.291,36.4969,30.449,33.4584,30.2856,26.8373,29.7964,30.1353,15.6042,19.9201,22.7576,18.3431,33.5758,32.3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.4057,6.52905,0,0,5.34351,0,5.80778,3.55489,0,0,0,0,0,3.84805,3.81698,0,26.2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17098,4.77847,7.48929,5.37795,7.04201,3.97465,9.4008,0,0,0,5.84663,4.06847,0,0,0,0,49.571,0,7.76842,0,7.89929,5.40474,4.06679,0,43.9208,0,4.6346,15.8179,31.5046,19.041,40.048,41.1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.3654,21.6433,19.2973,30.7345,26.702,27.6619,17.1634,18.2363,11.7625,17.8589,14.7793,9.49382,5.00153,7.50127,13.7685,21.0912,18.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2951,39.7187,59.3211,55.5107,54.2089,50.8053,52.2647,28.7839,51.6752,34.2867,29.9627,38.4544,35.2285,26.7743,46.9615,42.7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.4409,12.672,16.3975,12.9059,13.3909,16.7445,15.1541,14.3163,10.7798,17.587,17.3941,15.6915,12.7968,14.5922,15.2861,21.3106,20.0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5019,0,0,0,0,0,0,0,0,0,0,14.6142,10.8831,11.6096,14.4197,15.2931,17.1146,12.3254,10.4909,10.5911,9.62475,4.62199,3.80345,0,7.13801,0,0,10.2124,0,0,5.45571,7.6918,6.02806,7.77143,7.08243,7.41795,6.5936,3.98956,7.36407,8.4529,8.85075,9.20469,11.4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.6396,69.1619,45.5369,85.7052,46.1844,40.5545,23.9613,25.4767,11.3958,14.1516,15.0458,9.91513,5.32343,9.90792,8.28139,12.5878,13.7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90373,0,5.9539,0,0,0,5.26671,0,0,0,0,0,0,0,0,0,62.2314,33.284,66.762,69.7641,41.1851,40.2067,55.3924,55.1849,62.791,59.9602,30.1433,28.4691,47.1992,39.5716,53.8235,42.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.7858,9.70623,10.9565,9.94933,16.8157,16.8096,9.17647,13.1345,9.04701,15.2733,9.35019,8.75569,7.04459,5.95688,7.5102,8.30733,9.31932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29832,6.32665,7.22068,6.6929,7.55632,6.75315,7.35351,8.14879,0,0,0,5.10904,0,0,0,0,12.8373,14.6092,9.47118,9.95349,14.3716,13.0756,12.7117,15.3188,13.9599,15.7826,6.22602,15.4169,17.6566,13.1878,18.7128,17.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62414,2.96523,9.46945,0,3.27529,3.46816,3.55129,7.13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
